Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Charges_Per_Month,Total_Services_Count
1,0,1,0,-0.13727439951791576,1,0,0,0,0,2,2,2,2,2,0,3,0.358559542116917,-0.09941364571015135,0,44,5625,-0.37289384155476896,5
1,1,1,1,0.22920887396235737,1,2,1,0,2,0,0,2,2,0,0,2,1.2093996062019723,0.6450604703051267,0,78,4036,-0.36426531638840226,6
1,0,0,0,0.6364125111626608,1,2,0,2,0,2,0,2,2,1,1,1,0.464914550127549,0.6188542049394521,0,69,2257,-0.4773664031395608,6
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.5126238800701375,-0.9972870625275345,0,66,4745,0.4419211618899314,8
0,0,0,0,-0.4223169455581282,1,0,1,2,0,0,2,0,2,0,1,2,0.8072447321617703,-0.17359855347510383,0,75,5479,-0.21771907383985883,5
0,0,0,0,0.43281069256250915,1,2,1,2,2,2,2,2,2,2,0,1,1.6713791722481544,1.1538546711967796,0,57,4115,-0.3618365809865327,9
0,1,1,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.8550717487122957,0,41,5437,0.6635875324330486,2
1,0,1,0,0.758573602322752,1,2,1,2,2,0,2,2,2,1,0,1,1.505199472231542,1.502962714696077,0,56,5604,-0.4189836893556937,8
1,0,0,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,1,1,-1.491020519067978,-0.40793286069695633,0,28,5308,-0.629944024981996,8
1,0,1,0,0.10704778280226633,1,2,1,0,0,0,2,2,0,0,1,1,0.8886727851699104,0.4220425049457246,0,78,3617,-0.370218557772352,5
0,0,1,0,1.6137012404433893,0,1,0,0,2,2,2,2,2,2,1,2,-0.1582593249347472,0.8754241312594527,0,43,5471,-0.5673963962366921,6
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6634456129852487,-0.9860148389569455,0,31,2269,1.9066390327632023,1
0,0,1,0,-0.9516816739185228,1,0,0,2,0,0,0,0,0,1,0,3,-0.5371490409726233,-0.8194682871801419,0,46,4562,-0.10441000481935522,2
1,0,0,0,1.4915401492832983,0,1,0,2,2,0,2,2,2,2,1,0,-0.15659752793458118,0.8369088624644462,0,22,5388,-0.563275771132072,6
0,0,1,0,0.7992939660427822,1,2,1,0,2,0,2,2,2,0,1,1,1.260915313207122,1.2610621204199937,0,63,4044,-0.43946225728895205,7
0,1,1,0,-0.8702409464784621,1,0,1,0,0,0,2,2,0,0,1,2,0.6028437011413373,-0.6175168061845606,0,21,4413,0.13044169293710278,4
0,1,1,1,-0.1779947632379461,0,1,0,0,0,0,0,2,0,0,1,2,-0.9592454790148186,-0.5762220850022856,0,34,5444,-0.5196983917726676,2
0,1,0,0,-0.62591876415828,1,2,1,0,0,2,0,0,0,0,1,1,0.5945347161405068,-0.3572188842022713,0,26,3754,-0.13517576831714997,4
0,0,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,-0.6795912428335574,0,46,4177,-0.598413894689225,8
0,0,0,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,1,1,3,-1.5142856770703037,-0.9343302600413098,0,40,5272,-0.41703602396464834,8
1,0,0,0,0.5549717837226001,1,2,1,0,2,2,0,2,0,1,1,1,1.001674981181207,0.9455501561731559,0,50,5316,-0.43012783821902906,6
0,0,0,0,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,2,0.7773323861587803,1.7068112822416985,0,46,5531,-0.5151574571023626,8
0,0,0,0,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,1,0.9983513871808745,0.5673240400453312,0,22,2807,-0.3678686463418507,5
0,1,0,0,-0.015113308357824713,1,0,0,0,2,0,2,0,0,0,0,0,-0.33607160395252245,-0.19837097435528275,0,56,4045,-0.4717577376959038,3
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.6975661301508063,1.7400544151592674,0,57,4487,-0.5250824552961894,8
0,0,1,1,1.369379058123207,1,2,0,2,2,2,0,0,0,0,1,0,0.08934842809000525,0.9833595322983798,0,26,4172,-0.5462083080858242,5
1,0,0,0,1.247217966963116,1,0,2,1,1,1,1,1,1,1,0,3,-1.4710789550659844,-0.4198227403536049,0,28,5997,-0.6249079625046784,8
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,1,1,1,-1.479387940066815,-0.624156609109702,0,25,3972,-0.6063532997918059,8
0,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.2438955491054544,-0.9739705452787821,0,50,4432,3.4716800454771084,3
0,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.505976692069473,-0.4306978992974413,0,57,5540,-0.6302243825212331,8
0,0,0,0,-0.38159658183809786,0,1,0,0,0,0,0,2,2,0,1,2,-0.6584602219847502,-0.5659866412904396,0,65,3248,-0.4468941018934088,3
0,1,1,0,1.2879383306831464,1,0,1,2,2,2,0,0,2,1,0,0,1.071470455188184,1.831423397604237,0,68,4053,-0.4905328311739048,6
1,0,1,0,0.18848851024232702,1,2,0,2,0,2,2,0,0,2,1,1,-0.0651986929254444,-0.00043425791908934284,0,66,5229,-0.4721508928655686,5
1,0,0,0,-0.62591876415828,1,0,0,0,0,0,0,0,0,1,0,3,-0.6700928009859131,-0.7051577929672416,0,67,2130,-0.3775437395575412,1
0,1,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,2,0,1,2,0.8105683261621028,-0.7523864244048757,0,25,2415,0.6160534723704623,4
0,1,0,0,-0.6666391278783103,1,2,0,2,0,0,0,0,0,0,1,2,-0.3543513709543497,-0.6135682190629649,0,38,2276,-0.29676066063750045,3
1,0,1,0,1.2879383306831464,1,2,1,0,2,0,2,2,2,2,1,2,1.3456669602155942,2.0045876931602513,0,72,5682,-0.4759804633464719,7
1,0,1,0,0.3920903288424788,1,2,1,2,0,0,0,2,2,1,0,2,1.074794049188516,0.766341654632129,0,71,2170,-0.4027263665238136,6
1,0,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9688307642769284,0,58,5169,-0.275628166894039,8
0,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,2,2,1,0,1.1312951471941644,0.7409295185199598,0,69,5584,-0.3919211149868567,6
1,0,1,0,1.0436161483629645,1,0,0,0,0,2,0,0,0,1,0,1,-0.4806479429669752,0.2641872566656177,0,30,5232,-0.5638851361859363,2
0,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,1,3,-1.4694171580658184,-0.5885531475775483,0,53,5404,-0.6125467182421717,8
1,0,0,0,-0.5851984004382496,1,0,1,0,0,0,2,0,0,0,1,0,0.37019212111808014,-0.40001362730783413,0,62,4668,-0.20361676884101176,3
1,0,1,0,-0.38159658183809786,1,0,0,2,0,0,0,0,2,0,1,0,-0.15992112193491323,-0.38547665013950116,0,42,5379,-0.37523471486438376,3
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.51594747407047,-0.997331180819396,0,51,2577,0.4361884109276093,8
1,0,1,0,1.5729808767233588,1,2,1,0,0,2,0,2,2,1,1,1,1.1263097561936661,2.066110651160981,0,28,5101,-0.5045400976812022,6
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.5899511192400142,2.5795593318440115,0,70,6486,-0.484781957711175,9
1,0,1,0,0.025607055362205634,1,0,2,1,1,1,1,1,1,1,0,3,-1.4677553610656522,-0.7012533241375073,0,52,5212,-0.5921659455195049,8
1,0,0,0,-0.3408762181180675,0,1,0,2,0,0,2,0,0,2,0,3,-0.9642308700153169,-0.6392450649263026,0,64,5531,-0.49767672083464454,3
0,0,1,0,0.9621754209229036,1,2,1,0,2,2,2,0,2,1,1,1,1.1628692901973208,1.468550447044181,0,68,5926,-0.4609871146757837,7
1,0,0,0,0.18848851024232702,1,0,1,0,2,0,0,2,2,0,1,1,1.0415581091851935,0.6031260338908614,0,75,2640,-0.37167688915750413,5
0,0,0,0,0.43281069256250915,1,2,0,0,2,2,2,2,2,1,0,1,0.6759627691486464,0.6099423099834483,0,5,2319,-0.4398801679508709,7
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.3098846460498705,-0.9945958467239889,0,51,4193,0.7916189705915735,1
0,0,0,0,1.1657772395230555,1,2,0,2,2,2,2,2,2,2,0,2,0.827186296163764,1.3363279263355503,0,48,6149,-0.4958459390757094,8
1,0,0,0,-0.62591876415828,1,2,1,0,0,2,2,0,0,1,0,2,0.7308020701541287,-0.3836016227353915,0,29,5863,-0.10905990282212753,5
0,0,1,0,0.35136996512244845,1,0,1,0,2,2,2,0,0,1,1,0,0.7125223031523015,0.4673519906873876,0,62,5325,-0.4263176207607887,5
1,1,1,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,0.001273187081200524,1.082052151192343,0,68,4886,-0.5598574360670631,7
1,0,0,0,0.6364125111626608,1,2,1,0,2,2,0,2,2,2,1,0,1.440389389225063,1.229892547219911,0,76,5994,-0.40869038650929523,7
0,0,0,0,0.3920903288424788,0,1,0,2,2,2,2,0,2,1,1,2,-0.3327480099521901,0.030316191508309838,0,62,3179,-0.5156482285025749,6
1,0,0,0,0.47353105628253944,1,2,1,0,0,2,0,0,2,0,1,3,0.8521132511662559,0.7867463646180288,0,63,4751,-0.43130420413753867,5
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6900343649879066,-0.9863677852918369,0,29,4020,1.8607770250646265,1
0,0,0,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,1,0,1.0249401391835322,0.13920013582225738,0,21,2026,-0.27016840407278,5
1,1,1,0,-0.21871512695797646,1,2,0,0,2,2,2,2,2,0,1,0,0.6659919871476498,0.013154175974223466,0,75,5352,-0.3143924829249783,7
0,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6800635829869099,-0.9663821990786203,0,44,3805,1.031439052515377,1
0,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.8436230519742611,0,21,3245,-0.5475516542068459,8
0,1,1,0,0.3920903288424788,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603721817051,0.7344661887622639,0,34,2677,-0.4081924779064927,5
0,0,0,0,1.369379058123207,1,2,0,2,2,2,2,2,2,2,1,1,0.8404806721650927,1.6262953995946345,0,74,5813,-0.5075336299519504,8
1,1,1,0,0.025607055362205634,1,2,1,2,0,2,2,2,2,0,1,0,1.5002140812310438,0.6242586956924742,0,59,5655,-0.2910279096751785,8
1,1,0,0,0.025607055362205634,0,1,0,0,0,2,2,2,2,0,1,2,-0.33773340095268845,-0.2100182034066936,0,30,5322,-0.4775109262730648,5
0,0,1,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351280674797,-0.8226448041941631,0,9,3742,-0.5658486843615902,8
0,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,0,-1.4960059100684764,-0.7304155150578959,0,46,4691,-0.5930141065353206,8
0,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,0,1,-1.4860351280674797,-0.9009106539562954,0,48,5355,-0.47006397036612685,8
0,0,1,0,1.4508197855632678,1,0,0,2,0,0,2,0,0,1,0,0,-0.29452667894836937,0.6922449834508995,0,77,5160,-0.5687462160979813,3
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677070686424,-0.8207477176441226,0,56,2120,-0.5540760707782504,8
1,0,0,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.3577924219964696,0,9,5368,-0.6305351876573344,8
1,0,1,0,1.125056875803025,1,2,1,2,0,2,0,2,0,1,1,0,1.0182929511828682,1.5583752892740017,0,46,4149,-0.4823204666175393,6
1,1,1,1,-0.015113308357824713,1,0,1,0,2,0,0,2,2,0,1,3,0.9701008381780505,0.2566430287573173,0,62,2844,-0.3352140329569616,5
0,0,1,0,0.5549717837226001,1,2,2,1,1,1,1,1,1,1,1,0,-1.3397969920528607,-0.5354126650304859,0,76,2438,-0.6019883936639588,9
0,0,1,0,-0.13727439951791576,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,-0.057655682463331505,0,80,3483,-0.3751869419396977,3
1,0,0,0,0.758573602322752,1,2,1,0,2,2,2,0,0,0,1,2,0.750743634156122,0.9676313612497891,0,28,4899,-0.4690350150651973,6
0,1,1,0,0.6364125111626608,1,0,1,0,0,0,0,0,0,0,1,0,0.19570343610063723,0.5582356719218818,0,71,5523,-0.49631957979050295,2
0,0,1,1,-0.6666391278783103,1,0,1,0,2,0,0,0,0,0,0,0,0.28211688010927544,-0.47823535877810514,0,22,3624,-0.16760515366283427,3
1,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,0,2,2,1,0,1.1279715531938321,2.02024968677105,0,57,5582,-0.502246773010242,7
0,0,1,1,0.3106496014024181,1,2,2,1,1,1,1,1,1,2,1,3,-1.328164413051698,-0.5536996970070384,0,72,3021,-0.5922810940323778,9
0,0,1,1,-1.1145631287986442,1,2,2,1,1,1,1,1,1,0,1,3,-1.3447823830533592,-0.947433392724147,0,20,3181,-0.19728057040897168,9
0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.16911468409797886,-0.7783720983112431,0,51,5501,0.33944823843842553,2
1,0,0,0,-0.13727439951791576,1,2,1,0,2,2,2,0,2,1,0,1,1.1894580421999785,0.2429663582802818,0,77,3055,-0.27734799218273565,7
1,0,1,0,0.47353105628253944,1,2,2,1,1,1,1,1,1,1,0,3,-1.2982520670487077,-0.5158462025899528,0,80,3037,-0.5961526429207534,9
0,0,0,0,-0.9109613101984924,0,1,0,2,2,2,0,0,0,0,0,0,-0.7997129669988706,-0.8075563483775625,0,26,2164,-0.23740982714522565,4
0,1,1,0,0.9214550572028734,1,2,0,0,0,0,0,0,0,0,0,0,-0.4357794239624898,0.24653993992105575,0,24,4763,-0.5558846172127926,2
1,1,1,0,0.7992939660427822,1,2,1,0,2,2,0,2,2,1,1,0,1.3406815692150957,1.3661960099257215,0,47,4621,-0.43427033188911324,7
0,0,1,1,-0.9109613101984924,1,2,1,0,0,0,0,0,2,0,0,2,0.7042133181514708,-0.626980179788832,0,20,4922,0.2342392293003571,4
1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,0,0.36022133911708304,-0.3903076030983251,0,78,4030,-0.20542711125016616,3
0,0,1,0,1.4508197855632678,1,2,0,2,0,0,2,0,0,1,0,0,-0.21642221994056152,0.7482310958230222,0,74,4620,-0.5648412987758199,4
0,0,1,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.014567563082529699,1.1050377812521348,0,27,5092,-0.5592291893862608,7
1,0,0,0,-1.2367242199587352,1,0,0,2,0,2,0,0,0,0,0,2,-0.37595473195650925,-0.9530584749364761,0,25,3477,1.3811368612170192,3
1,0,1,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,1,2,-1.4960059100684764,-0.608957857563448,0,53,2011,-0.6077182404971206,8
0,0,0,0,-0.2594354906780068,0,1,0,0,0,2,2,2,0,0,1,1,-0.6750781919864114,-0.48350749465554305,0,26,3080,-0.4728772648198589,4
1,0,1,0,0.14776814652229667,1,0,2,1,1,1,1,1,1,1,0,0,-1.4594463760648215,-0.6881060731628086,0,78,5744,-0.5970237456195328,8
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.638143232244832,2.730245357696641,0,39,4842,-0.4825045634932663,9
1,0,1,0,0.10704778280226633,1,2,1,0,0,0,2,0,2,0,1,0,0.8338334841644282,0.3888876086118787,0,78,4945,-0.3754735794878139,5
1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,2,0,0,0,0,3,-0.3227772279511935,-0.9814927140411515,0,32,2962,2.4942460064012075,3
0,0,1,1,-0.6666391278783103,1,2,1,2,0,2,2,2,2,0,1,2,1.6015836982411773,-0.17523093027397585,0,70,2683,0.10014803834208746,8
0,1,0,0,0.6771328748826912,1,2,1,2,0,0,0,2,2,0,0,1,1.222693982203301,1.2311940368298222,0,22,5348,-0.42876905426753403,6
0,0,1,0,0.880734693482843,1,2,1,2,2,2,2,2,2,1,1,3,1.6580847962468257,1.6631562324448383,0,67,4488,-0.4226297991460656,9
0,0,0,1,-0.5851984004382496,1,2,0,2,0,0,0,0,2,0,0,2,0.001273187081200524,-0.4910517225638433,0,37,2466,-0.27059943797972147,4
0,0,1,0,0.14776814652229667,1,0,1,0,0,0,0,0,2,0,0,2,0.5197538511330312,0.29026116715570804,0,35,5544,-0.41249114031884354,3
0,0,1,0,0.7992939660427822,1,2,2,1,1,1,1,1,1,2,1,0,-1.3198554280508674,-0.4453672313413584,0,42,5674,-0.6074426769962363,9
1,0,1,1,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,2,0.9966895901807084,-0.6706793478775536,0,44,5505,0.5454291653763009,5
1,0,1,0,1.6137012404433893,1,0,1,2,2,0,2,2,2,2,0,0,1.3539759452164248,2.352306010465915,0,25,5534,-0.4959333362954178,7
0,0,0,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,1,0,3,-1.33148800705203,-0.28102659415762493,0,32,5655,-0.6180644910434065,9
0,1,0,0,-0.4223169455581282,1,0,0,2,0,2,2,0,2,0,1,3,0.1657910900976468,-0.32397575128470263,0,32,3509,-0.3139295899901324,5
1,0,1,0,1.125056875803025,0,1,0,0,2,2,2,2,2,0,1,0,-0.15161213693408263,0.5747138539321165,0,76,5359,-0.5484820514941735,6
0,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,3,-1.341458789053027,-0.380226573407994,0,23,4900,-0.6165111004600676,9
0,0,0,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.3091074262119398,0.09481713420968402,0,61,5813,-0.18398058817638457,7
1,0,1,0,-0.1779947632379461,1,0,1,0,2,2,2,2,0,1,0,0,0.9352031011745621,0.21556889903434934,0,51,2037,-0.2943419746331131,6
0,0,1,0,-0.0965540357978854,1,0,0,0,2,2,2,2,2,2,0,0,0.53304822713436,0.039514855361412936,0,46,4274,-0.36279063851471977,6
1,0,1,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.9890148828035211,0,77,4823,0.10273339661921306,8
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3436033691154218,-0.97264699652294,0,28,4120,3.6436625743467683,3
1,0,0,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9612644772226974,0,34,2231,-0.3397803800438329,8
0,0,1,0,-0.3408762181180675,1,0,0,0,2,0,0,2,2,0,1,0,0.15582030809665018,-0.2936885439218482,0,35,4208,-0.3431217548904434,4
1,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151122514768,2.7023184789483707,0,64,4404,-0.47936333008925425,9
1,0,0,0,1.5322605130033284,0,1,0,0,0,0,2,0,2,2,1,3,-0.8213163280010305,0.22942204267883054,0,57,5055,-0.5969582783455055,3
1,1,1,0,1.2879383306831464,1,2,1,0,0,2,2,2,2,2,0,2,1.2409737492051283,1.8788726205011779,0,28,6270,-0.4815368219714918,7
1,0,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,0,1,1,2,0.82884809316393,1.9011523578911875,0,76,6016,-0.5207490801871131,5
0,0,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,-0.6227889420619985,0,63,2809,-0.6109304009569614,8
0,1,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935640654862,-0.8599247608170503,0,40,4086,-0.5300986123882212,8
1,0,1,0,-0.9516816739185228,1,0,0,0,0,2,0,2,2,0,1,3,0.17576187209864347,-0.7567761944450854,0,69,4900,0.14152501146425855,4
1,0,1,0,-0.3408762181180675,1,0,0,2,0,0,2,0,0,0,0,3,-0.3709693409560109,-0.42546988171186484,0,47,2977,-0.4158130370926863,3
1,1,1,1,0.10704778280226633,1,0,0,0,2,0,2,2,2,0,1,2,0.37517751211857825,0.20623788030566215,0,38,5479,-0.4194246701989492,5
0,0,1,1,-1.0331224013585834,1,0,0,2,2,2,2,2,0,0,1,2,0.36354493311741554,-0.7613424376527408,0,37,2950,0.4232897212623849,6
1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993295040688086,-0.9061827898337333,0,33,3372,-0.4738858043410082,8
0,1,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,2,0,1,2,0.5546515881365197,-0.26829846695560966,0,27,2416,-0.21693571656550426,3
0,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,1,1,0,1.4536837652263923,2.525360010292276,0,56,6288,-0.4912214861893997,8
1,0,1,1,1.6137012404433893,1,2,1,0,0,0,0,0,2,2,1,1,0.6560212051466532,1.6990464628740916,0,50,6202,-0.5289162870375443,4
0,0,0,0,-0.7073594915983407,1,2,1,0,2,0,0,2,2,0,1,2,1.1761636661986499,-0.38150600387197475,0,65,2565,0.05603536273863177,6
1,0,0,0,1.6137012404433893,1,2,0,0,2,2,2,2,2,2,1,0,0.7922885591602751,1.7304145683875503,0,52,5842,-0.5224767585593197,7
0,0,1,0,-1.318164947398796,0,1,0,2,0,2,2,2,0,2,1,0,-0.40586707795949967,-1.005779833710855,0,36,2578,5.363487863043368,5
1,0,1,1,1.247217966963116,1,2,1,0,2,2,0,2,2,2,1,0,1.330710787214099,1.904814176115684,0,20,4046,-0.4738858043410082,7
0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,2,0,0,1,2,-0.19149526493806968,-0.9554188035510612,0,33,5810,1.5932486468229332,3
1,1,1,0,1.1657772395230555,1,2,0,0,2,0,0,0,2,1,0,0,-0.023653767921291324,0.7159806244723351,0,29,4001,-0.5431873663774652,4
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9967797021711283,0,46,2968,0.5078477979566343,8
1,0,1,0,-0.1779947632379461,1,0,0,2,2,0,2,0,0,0,0,3,-0.12834697893175703,-0.2179815550876772,0,76,3851,-0.4208578579395297,4
0,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,-0.38916052750992847,0,30,4500,-0.629659181722131,8
1,0,0,0,0.06632741908223598,1,2,1,2,2,2,2,2,2,1,0,1,1.7112623002521414,0.7144144251112554,0,22,4022,-0.2808149415742351,9
0,1,1,0,1.5729808767233588,1,2,1,2,0,0,0,0,0,2,1,1,0.5297246331340278,1.498374412342491,0,54,4583,-0.5331242309516688,4
0,0,1,0,1.5322605130033284,1,2,0,2,0,0,0,0,2,1,0,0,0.014567563082529699,0.9985803429905645,0,20,6316,-0.5563445637814497,4
0,0,1,1,0.7992939660427822,1,0,1,2,0,2,2,0,0,0,1,0,0.641065032145158,0.9031304185484151,0,48,6099,-0.4798078442501993,5
1,0,0,0,1.4915401492832983,1,2,0,2,2,2,2,2,0,2,1,1,0.4881797081298748,1.4218512351088841,0,28,5189,-0.5314999515123443,7
1,0,0,1,-0.8702409464784621,1,2,1,0,0,2,0,0,0,0,1,3,0.43998759512505714,-0.6299802236354075,0,23,4886,0.08362422674480635,4
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9970223527763662,0,51,4905,0.47631766766386346,8
1,1,1,0,-0.5037576729981889,1,0,1,2,0,2,2,0,2,1,0,1,0.9817334171792131,-0.20357693279492853,0,32,2574,-0.14677776431232548,6
1,0,0,0,1.1657772395230555,1,2,1,2,0,2,0,2,2,0,1,2,1.3855500882195813,1.7737387309954498,0,65,4842,-0.46477812740893215,7
0,0,0,0,0.9621754209229036,1,2,1,0,2,0,2,2,2,0,1,0,1.3523141482162588,1.604677436582546,0,55,4212,-0.44952161275113967,7
1,0,0,0,-0.0965540357978854,1,2,1,2,2,2,2,0,0,0,1,1,1.0049985751815391,0.2526503233438603,0,64,3597,-0.3102712426018343,7
0,0,0,0,-0.1779947632379461,1,0,0,2,0,0,2,0,0,1,0,3,-0.3477041829536853,-0.32357868665795003,0,30,5271,-0.44695175887147814,3
0,1,1,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,0,2,0.17576187209864347,-0.8722778825382437,0,24,2064,0.6769639513451333,2
1,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,1,-1.4860351280674797,-0.8886678279647555,0,56,4996,-0.4848000802115828,8
1,0,1,1,1.4100994218432374,1,2,1,0,2,2,0,2,2,1,1,2,1.3506523512160928,2.077846116796114,0,45,5666,-0.4839181185250717,7
1,1,1,0,-0.13727439951791576,1,2,0,0,0,0,0,0,0,0,1,2,-0.43744122096265586,-0.3695940650693954,0,39,5495,-0.46442676525317694,2
1,0,1,1,0.9214550572028734,1,2,1,0,0,0,0,0,2,0,0,0,0.6892571451499756,1.0736917348846065,0,20,6411,-0.4865797529004355,4
1,0,0,0,0.7992939660427822,1,0,1,2,0,2,0,2,0,1,0,2,0.8803638001690798,1.0846771895580967,0,29,4770,-0.4642320680506829,5
1,1,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.6946443302504801,2.69978167716634,0,60,5168,-0.479834515099856,9
1,0,1,1,1.0436161483629645,1,2,1,0,2,0,2,2,0,1,1,1,0.9950277931805424,1.3899978283849497,0,49,5653,-0.4776023759394627,6
1,0,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.7027092277689336,0,20,3764,-0.5992101101006586,8
0,1,0,0,0.9621754209229036,1,2,1,0,2,2,2,2,0,2,1,0,1.1678546811978192,1.5117422547764967,0,45,5840,-0.46068539094092464,7
0,0,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,1,1,-1.451137391063991,-0.7893134346928715,0,46,4368,-0.5648645621130584,8
1,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.40566076866609396,0,64,4485,-0.6292554668656295,8
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,1,2,0.5047976781315361,-0.9288154735586341,0,44,5213,2.393922864560573,3
1,1,1,1,1.4508197855632678,1,2,1,0,0,2,2,2,2,1,1,1,1.4088152462219072,2.2500618690771086,0,66,4324,-0.4835857851359515,7
1,0,0,0,-0.8295205827584317,1,2,1,0,0,2,0,2,0,0,1,2,0.8238627021634315,-0.5550011866169497,0,79,2325,0.1281632919136157,5
0,0,1,0,1.247217966963116,1,2,1,0,2,0,0,0,0,0,1,0,0.5579751821368518,1.2129511231451315,0,41,4980,-0.515537823051629,4
0,0,1,0,0.025607055362205634,1,0,0,2,2,2,0,0,0,1,1,3,-0.20977503193989694,-0.14309075465294227,0,21,4276,-0.4645279314466297,4
0,0,1,0,1.4915401492832983,1,0,1,0,2,0,0,2,2,1,1,1,1.0266019361836989,1.9696460060060186,0,45,5251,-0.5049655042010254,5
0,0,1,0,1.125056875803025,1,0,0,0,2,2,2,2,2,2,1,0,0.5264010391336954,1.1766197097972644,0,52,5667,-0.510138405713397,6
